X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,BUILDING_NAME,BUILDING_NUMBER,BUILDING_TYPE_CODE,BUILDING_STATUS_TYPE_CODE,NATIONAL_BLDG_ID,CONSTRUCT_DATE,DOFA_ACTUAL_DT,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,RAD_CHAP_INDR,RAD_TYPE,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,PHA_TOTAL_UNITS,DEV_BUIL_NU_ENTRANCE,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-122.294532,47.5436339990001,2583,WA001,Seattle Housing Authority,WA001000073,NEW HOLLY PHASE I,,KC,SD,INAPCP,0253620000,1998/12/30 00:00:00+00,1999/12/31 00:00:00+00,2,1,1,0,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011002,2,2005,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,6514 Shaffer Ave S,,Seattle,WA,98108,3746,,98108,14,9,98108374614,S,,,,3,,,A,,70% Overall probable correctness,47.543634,-122.294532,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011002,530330110022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000073KC1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.368927,47.5492809990001,2584,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,CB,SD,INAPCP,4373620000,2006/04/20 00:00:00+00,2006/05/31 00:00:00+00,2,1,1,0,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010701,1,1005,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,5912 High Point Dr SW,,Seattle,WA,98126,2932,,98126,12,5,98126293212,S,,,,3,,,A,,70% Overall probable correctness,47.549281,-122.368927,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010701,530330107011,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083CB2,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.297315,47.5998689990001,2600,WA001,Seattle Housing Authority,WA001000051,SCATTERED SITES,S43-21055,L43500,WU,INAPCP,6713620000,1984/01/01 00:00:00+00,1984/10/31 00:00:00+00,0,0,0,0,5,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,008900,3,3020,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,9999,,42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,325 M L King Way S,,Seattle,WA,98144,2410,,98144,99,9,98144241099,H,,,,2,,,A,,80% Overall probable correctness,47.599869,-122.297315,9,S,4,U,**  Centroid Lat/Long   **,53033,5363000,53033008900,530330089003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000051L435001,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.371911,47.544705999,2602,WA001,Seattle Housing Authority,WA001000085,HIGH POINT PHASE II,,SB,RW,INAPCP,4558920000,2006/08/29 00:00:00+00,2009/03/31 00:00:00+00,3,1,1,0,3,33.33000183,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,3,3009,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6513 Sylvan Way SW,,Seattle,WA,98126,3140,,98126,13,2,98126314013,S,,,,3,,,A,,70% Overall probable correctness,47.544706,-122.371911,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107023,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000085SB2,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.372698,47.546932999,2612,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,AM,SD,INAPCP,3173620000,2006/05/31 00:00:00+00,2006/05/31 00:00:00+00,2,1,1,0,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,2,2003,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,3110 SW Graham St,,Seattle,WA,98126,3155,,98126,10,9,98126315510,S,,,,3,,,A,,70% Overall probable correctness,47.546933,-122.372698,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083AM2,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.284913,47.536885999,2613,WA001,Seattle Housing Authority,WA001000079,NEW HOLLY PHASE III,,NH,SF,INAPCP,4853620000,2004/04/07 00:00:00+00,2005/03/31 00:00:00+00,1,0,0,0,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011001,3,3002,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,7315 38th Ave S,,Seattle,WA,98118,6460,,98118,15,1,98118646015,S,,,,1,,,A,,90% Overall probable correctness,47.536886,-122.284913,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011001,530330110013,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000079NH1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.34616,47.515745999,2933,WA002,HA OF  KING COUNTY,WA002000340,Seola Crossing,11J,11J,WU,INAPCP,2564620000,2006/07/01 00:00:00+00,2006/07/31 00:00:00+00,3,0,0,0,3,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2018,N,Y,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,9726 9th Ave SW,,Seattle,WA,98106,2979,,98106,99,1,98106297999,H,,,,3,,,A,,70% Overall probable correctness,47.515746,-122.34616,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034011J1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-119.851294,47.2296069990001,3095,WA014,HA Of Grant County,WA014000001,Grant County Scattered Sites,,B_0037,SD,INAPCP,4626620000,1905/05/05 00:00:00+00,1953/10/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,Grant,025,010600,3,3027,N,N,Grant,025,92720,Quincy,57115,Quincy city,C1,,9999,,34180,"Moses Lake, WA Micropolitan Statistical Area",99999,,0,1,5304,1272,S,,121 K St SE,,Quincy,WA,98848,1739,,98848,21,0,98848173921,S,,,,3,,,A,,70% Overall probable correctness,47.229607,-119.851294,S,,R,U,** Street-Level Rooftop **,53025,5357115,53025010600,530250106003,N, ,2021/04/04 22:18:23+00,-4,-4,218,WA014000001B_00371,5097625541,5097622202,canderson@hagc.net,5097625541,5097622202,canderson@hagc.net
-122.121334,47.679317999,3127,WA002,HA OF  KING COUNTY,WA002000201,FOREST GLEN,,4,ES,INAPCP,2724620000,1969/01/01 00:00:00+00,1970/02/28 00:00:00+00,6,6,6,0,6,100,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,032324,3,3004,N,Y,King,033,92931,Seattle East CCD,57535,Redmond city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5301,1296,S,,8610 164th Ave NE,,Redmond,WA,98052,3640,,98052,99,5,98052364099,H,,,,1,,,A,,90% Overall probable correctness,47.679318,-122.121334,S,,R,U,** Street-Level Rooftop **,53033,5357535,53033032324,530330323243,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200020141,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.339486,47.514010999,3128,WA002,HA OF  KING COUNTY,WA002000341,Eastbridge,EO-C,19,RW,INAPCP,2082030000,,2010/06/30 00:00:00+00,3,2,2,0,3,66.66999817,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,1,1008,N,N,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,Y,,9978 4th Ave SW,,Seattle,WA,98106,3118,,98146,78,8,98106311878,S,,,,2,,,,,80% Overall probable correctness,47.514011,-122.339486,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265001,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA002000341192,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.667999,47.6262159990001,3320,WA036,Kitsap County Consolidated Housing Auth,WA036202020,NOLLWOOD,FAIRVIEW,5120,SF,INAPCP,9786620000,1980/07/31 00:00:00+00,1980/07/31 00:00:00+00,1,1,0,0,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,Kitsap,035,091500,2,2001,N,N,Kitsap,035,90288,Bremerton,99999,Remainder of Bremerton CCD,99,,1150,"Bremerton, WA PMSA",14740,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",99999,,1,0,5306,,S,,6890 Fairside Pl NW,,Bremerton,WA,98311,8934,,98311,90,5,98311893490,S,,,,1,,,A,,90% Overall probable correctness,47.626216,-122.667999,S,,R,U,** Street-Level Rooftop **,53035,5399999,53035091500,530350915002,N, ,2021/04/04 22:18:23+00,-4,-4,136,WA03620202051201,3605356100,3605356169,yunubask@HousingKitsap.org,3605656173,3605356169,yunubask@housingkitsap.org
-122.668479,47.6259919990001,3348,WA036,Kitsap County Consolidated Housing Auth,WA036202020,NOLLWOOD,FAIRVIEW,5122,SF,INAPCP,1886620000,1980/07/31 00:00:00+00,1980/07/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,Kitsap,035,091500,2,2001,N,N,Kitsap,035,90288,Bremerton,99999,Remainder of Bremerton CCD,99,,1150,"Bremerton, WA PMSA",14740,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",99999,,1,0,5306,,S,,6881 Fairside Pl NW,,Bremerton,WA,98311,8934,,98311,81,5,98311893481,S,,,,1,,,A,,90% Overall probable correctness,47.625992,-122.668479,S,,R,U,** Street-Level Rooftop **,53035,5399999,53035091500,530350915002,N, ,2021/04/04 22:18:23+00,-4,-4,136,WA03620202051221,3605356100,3605356169,yunubask@HousingKitsap.org,3605656173,3605356169,yunubask@housingkitsap.org
-122.294612,47.542450999,4514,WA001,Seattle Housing Authority,WA001000073,NEW HOLLY PHASE I,,GB,RW,INAPCP,7643620000,1998/12/30 00:00:00+00,1999/12/31 00:00:00+00,4,3,3,0,4,75,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011002,2,2032,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,3011 S Holly St,,Seattle,WA,98108,3779,,98108,11,6,98108377911,S,,,,3,,,A,,70% Overall probable correctness,47.542451,-122.294612,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011002,530330110022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000073GB1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.312996,47.5876039990001,4520,WA001,Seattle Housing Authority,WA001000050,SCATTERED SITES,S43-21088,L43503,SF,DDAPRD,5623620000,1984/01/01 00:00:00+00,1989/08/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,009400,5,5020,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,1509 S State St,,Seattle,WA,98144,4248,,98144,09,7,98144424809,S,,,,1,,,A,,90% Overall probable correctness,47.587604,-122.312996,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033009400,530330094005,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000050L435031,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.298892,47.5999239990001,4548,WA001,Seattle Housing Authority,WA001000051,SCATTERED SITES,,217,WU,INAPCP,,1926/01/01 00:00:00+00,2008/12/31 00:00:00+00,6,6,5,1,6,83.33000183,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,008900,3,3022,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,317 26th Ave S,,Seattle,WA,98144,2375,,98144,99,9,98144237599,H,,,,1,,,A,,90% Overall probable correctness,47.599924,-122.298892,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033008900,530330089003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA0010000512171,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.301144,47.613103999,4577,WA001,Seattle Housing Authority,WA001000051,SCATTERED SITES,S43-21070,I43011,RW,INAPCP,3713620000,1985/01/01 00:00:00+00,1984/10/31 00:00:00+00,4,4,4,0,7,57.13999939,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,007700,3,3016,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,2400 E Union St,,Seattle,WA,98122,3062,,98122,99,9,98122306299,H,,,,1,,,A,,90% Overall probable correctness,47.613104,-122.301144,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033007700,530330077003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000051I430111,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.282738,47.5358389990001,4578,WA001,Seattle Housing Authority,WA001000079,NEW HOLLY PHASE III,,UD,RW,INAPCP,8363620000,2004/10/28 00:00:00+00,2005/03/31 00:00:00+00,5,3,3,0,6,50,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011001,3,3009,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,7409 Rockery Dr S,,Seattle,WA,98118,3710,,98118,09,3,98118371009,S,,,,3,,,A,,70% Overall probable correctness,47.535839,-122.282738,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011001,530330110013,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000079UD1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.369204,47.5453199990001,4580,WA001,Seattle Housing Authority,WA001000085,HIGH POINT PHASE II,NULL,PA,SD,INAPCP,3510030000,2009/01/14 00:00:00+00,2009/03/31 00:00:00+00,2,0,0,0,2,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,2,2008,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6420 29th Ave SW,,Seattle,WA,98126,2999,,98126,20,3,98126299920,S,,,,3,,,A,,70% Overall probable correctness,47.54532,-122.369204,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000085PA1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.386091,47.671097999,4581,WA001,Seattle Housing Authority,WA001000095,SSHP City Funded,Nelson Manor,319001,ES,INAPCP,4677030000,1985/06/30 00:00:00+00,2011/09/30 00:00:00+00,32,32,31,1,32,96.87999725,31,100,15,0,1,32,397,812,846,17541,16992,0,19.35000038,45.15999985,12.89999962,22.57999992,6.44999981,0,93.55000305,16.01000023,93.55000305,87.09999847,0,0,64.51999664,0,0,12.89999962,12.5,0,0,0,100,12.89999962,12.89999962,0,6.44999981,3.23000002,3.23000002,0,82,3.23000002,35,87.09999847,12.89999962,0,9.68000031,18.87999916,5.07000017,10.53999996,0,100,0,100,13445,53,King,033,004700,4,4002,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,2200 NW 58th St,,Seattle,WA,98107,3182,,98107,99,3,98107318299,H,,,,1,,,A,,90% Overall probable correctness,47.671098,-122.386091,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033004700,530330047004,N, ,2021/04/04 22:18:23+00,302200,324809,5636,WA0010000953190011,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.287322,47.538601999,5632,WA001,Seattle Housing Authority,WA001000076,NEW HOLLY PHASE II,,VE,SD,INAPCP,7553620000,2001/07/30 00:00:00+00,2001/08/31 00:00:00+00,2,0,0,0,2,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011001,1,1006,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,7127 Holly Park Dr S,,Seattle,WA,98118,3527,,98118,27,7,98118352727,S,,,,3,,,A,,70% Overall probable correctness,47.538602,-122.287322,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011001,530330110011,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000076VE1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
